time,code,name,stage,reason,detail
2026-04-27 10:26:13,000001,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:14,000002,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:15,000006,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:16,000007,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:17,000008,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=1"
2026-04-27 10:26:18,000009,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:19,000010,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:20,000011,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:21,000012,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:22,000014,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:23,000016,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:24,000017,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:25,000019,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:26,000020,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:27,000021,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:28,000025,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:29,000026,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:30,000027,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:31,000028,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:32,000029,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:33,000030,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:34,000031,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=1"
2026-04-27 10:26:35,000032,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:36,000034,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:37,000035,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:38,000036,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:39,000037,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:40,000039,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:41,000042,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:42,000045,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:43,000048,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:44,000049,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:45,000050,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:47,000055,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:47,000058,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:48,000059,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:49,000060,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:50,000061,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:51,000062,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:52,000063,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:53,000065,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:54,000066,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:55,000068,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:56,000069,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=1"
2026-04-27 10:26:57,000070,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:58,000078,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:26:59,000088,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:27:00,000089,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:27:01,000090,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
2026-04-27 10:27:02,000096,,daily_cache,no_kline_data,"status=intraday_unfinished, rows=2"
