time,code,name,stage,reason,detail
2026-04-24 20:52:43,000338,潍柴动力,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:43,000063,中兴通讯,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:43,000070,特发信息,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:43,000426,兴业银锡,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:43,000333,美的集团,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:43,000021,深科技,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:43,000155,川能动力,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:43,000062,深圳华强,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:43,000066,中国长城,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:43,000100,TCL科技,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:43,000408,藏格矿业,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:43,000425,徐工机械,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:43,000065,北方国际,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:43,000078,海王生物,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:43,000001,平安银行,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:43,000400,许继电气,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:43,000422,湖北宜化,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:43,000034,神州数码,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:44,000157,中联重科,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:44,000510,新金路,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:44,000506,招金黄金,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:44,000420,吉林化纤,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:44,000039,中集集团,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:44,000060,中金岭南,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:44,000037,深南电A,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:44,000158,常山北明,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:44,000049,德赛电池,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:44,000032,深桑达Ａ,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:44,000027,深圳能源,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:44,000423,东阿阿胶,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:44,000519,中兵红箭,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:44,000035,中国天楹,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:44,000002,万  科Ａ,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:44,000048,京基智农,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:44,000166,申万宏源,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:44,000415,渤海租赁,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:44,000301,东方盛虹,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:44,000006,深振业Ａ,scan,data_not_enough,"bars=1, data_status=after_close"
2026-04-24 20:52:44,000026,飞亚达,scan,data_not_enough,"bars=1, data_status=after_close"
