time,code,name,stage,reason,detail
2026-04-24 20:44:25,000338,潍柴动力,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000063,中兴通讯,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000070,特发信息,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000426,兴业银锡,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000333,美的集团,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000021,深科技,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000155,川能动力,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000062,深圳华强,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000066,中国长城,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000100,TCL科技,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000408,藏格矿业,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000425,徐工机械,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000065,北方国际,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000078,海王生物,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000001,平安银行,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000400,许继电气,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000422,湖北宜化,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000034,神州数码,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000157,中联重科,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000510,新金路,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000506,招金黄金,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000420,吉林化纤,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000039,中集集团,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000060,中金岭南,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000037,深南电A,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000158,常山北明,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000049,德赛电池,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000032,深桑达Ａ,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000027,深圳能源,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000423,东阿阿胶,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000519,中兵红箭,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000035,中国天楹,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000002,万  科Ａ,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000048,京基智农,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000166,申万宏源,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000415,渤海租赁,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000301,东方盛虹,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000006,深振业Ａ,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000026,飞亚达,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000516,国际医学,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000036,华联控股,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000019,深粮控股,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000513,丽珠集团,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000009,中国宝安,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000045,深纺织Ａ,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000030,富奥股份,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000404,长虹华意,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000099,中信海直,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000028,国药一致,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000016,深康佳Ａ,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000050,深天马Ａ,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000509,华塑控股,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000010,美丽生态,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000059,华锦股份,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000020,深华发Ａ,weekly,weekly_filter_fail,weekly_not_enough:1
2026-04-24 20:44:25,000014,沙河股份,weekly,weekly_filter_fail,weekly_not_enough:1
