2026-04-27 15:39:54 | INFO | a_stock | 日志初始化完成：run_id=20260427_153954, log_dir=logs, reject_file=logs/rejects_20260427_153954.csv, raw_bad_rows_file=logs/raw_bad_rows_20260427_153954.jsonl
2026-04-27 15:39:54 | INFO | a_stock | run_scan 启动
2026-04-27 15:39:55 | INFO | a_stock | 使用 stock_basic 缓存：5323 只，缓存未过期
2026-04-27 15:39:55 | INFO | a_stock | 开始历史过滤：候选=5317 limit=None workers=1
2026-04-27 15:39:57 | INFO | a_stock | 历史过滤进度：200/5317，保留=0
2026-04-27 15:39:59 | INFO | a_stock | 历史过滤进度：400/5317，保留=0
2026-04-27 15:40:01 | INFO | a_stock | 历史过滤进度：600/5317，保留=0
2026-04-27 15:40:03 | INFO | a_stock | 历史过滤进度：800/5317，保留=0
2026-04-27 15:40:05 | INFO | a_stock | 历史过滤进度：1000/5317，保留=0
2026-04-27 15:40:07 | INFO | a_stock | 历史过滤进度：1200/5317，保留=0
2026-04-27 15:40:10 | INFO | a_stock | 历史过滤进度：1400/5317，保留=0
2026-04-27 15:40:12 | INFO | a_stock | 历史过滤进度：1600/5317，保留=1
2026-04-27 15:40:14 | INFO | a_stock | 历史过滤进度：1800/5317，保留=1
2026-04-27 15:40:16 | INFO | a_stock | 历史过滤进度：2000/5317，保留=2
2026-04-27 15:40:18 | INFO | a_stock | 历史过滤进度：2200/5317，保留=2
2026-04-27 15:40:20 | INFO | a_stock | 历史过滤进度：2400/5317，保留=2
2026-04-27 15:40:22 | INFO | a_stock | 历史过滤进度：2600/5317，保留=2
2026-04-27 15:40:25 | INFO | a_stock | 历史过滤进度：2800/5317，保留=3
2026-04-27 15:40:27 | INFO | a_stock | 历史过滤进度：3000/5317，保留=3
2026-04-27 15:40:29 | INFO | a_stock | 历史过滤进度：3200/5317，保留=4
2026-04-27 15:40:31 | INFO | a_stock | 历史过滤进度：3400/5317，保留=4
2026-04-27 15:40:33 | INFO | a_stock | 历史过滤进度：3600/5317，保留=4
2026-04-27 15:40:36 | INFO | a_stock | 历史过滤进度：3800/5317，保留=5
2026-04-27 15:40:38 | INFO | a_stock | 历史过滤进度：4000/5317，保留=5
2026-04-27 15:40:40 | INFO | a_stock | 历史过滤进度：4200/5317，保留=5
2026-04-27 15:40:42 | INFO | a_stock | 历史过滤进度：4400/5317，保留=6
2026-04-27 15:40:45 | INFO | a_stock | 历史过滤进度：4600/5317，保留=6
2026-04-27 15:40:47 | INFO | a_stock | 历史过滤进度：4800/5317，保留=6
2026-04-27 15:40:49 | INFO | a_stock | 历史过滤进度：5000/5317，保留=6
2026-04-27 15:40:51 | INFO | a_stock | 历史过滤进度：5200/5317，保留=6
2026-04-27 15:40:52 | INFO | a_stock | 股票池完成：6 只，已写入 data/universe.parquet
2026-04-27 15:40:52 | INFO | a_stock | 
本轮过滤/跳过原因统计：
  no_daily_cache                 5308
  low_amount20                   3
2026-04-27 15:40:52 | INFO | a_stock | 构建股票池完成，数量=6
