2026-04-30 09:45:01 | INFO | a_stock | 日志初始化完成：run_id=20260430_094501, log_dir=logs, reject_file=logs/rejects_20260430_094501.csv, raw_bad_rows_file=logs/raw_bad_rows_20260430_094501.jsonl
2026-04-30 09:45:01 | INFO | a_stock | run_scan 启动
2026-04-30 09:45:04 | INFO | a_stock | 使用股票池缓存：1463 只
2026-04-30 09:45:04 | WARNING | a_stock | 板块过滤失败：cannot import name 'filter_universe_by_strong_sector' from 'core.sector' (/Users/liujunying/Downloads/project/my-first/core/sector.py)
2026-04-30 09:45:04 | WARNING | a_stock | 周线过滤失败：cannot import name 'filter_by_weekly_trend' from 'core.weekly' (/Users/liujunying/Downloads/project/my-first/core/weekly.py)
2026-04-30 09:45:35 | INFO | a_stock | 实时行情刷新结果：请求=1463 成功=1459 成功率=99.73% fresh=1459 stale=4 最新=2026-04-30 09:45:33
2026-04-30 09:45:36 | INFO | a_stock | reject 300308 score_too_low score=61
2026-04-30 09:45:36 | INFO | a_stock | reject 300502 score_too_low score=55
2026-04-30 09:45:36 | INFO | a_stock | reject 300394 score_too_low score=0
2026-04-30 09:45:36 | INFO | a_stock | reject 300476 score_too_low score=67
2026-04-30 09:45:36 | INFO | a_stock | reject 002384 score_too_low score=59
2026-04-30 09:45:36 | INFO | a_stock | reject 002475 score_too_low score=63
2026-04-30 09:45:36 | INFO | a_stock | reject 601138 score_too_low score=63
2026-04-30 09:45:37 | INFO | a_stock | reject 688256 score_too_low score=0
2026-04-30 09:45:37 | INFO | a_stock | reject 600487 score_too_low score=57
2026-04-30 09:45:37 | INFO | a_stock | reject 603986 score_too_low score=0
2026-04-30 09:45:37 | INFO | a_stock | reject 300274 score_too_low score=0
2026-04-30 09:45:37 | INFO | a_stock | reject 000988 score_too_low score=0
2026-04-30 09:45:37 | INFO | a_stock | reject 688525 score_too_low score=60
2026-04-30 09:45:37 | INFO | a_stock | reject 300058 score_too_low score=0
2026-04-30 09:45:38 | INFO | a_stock | reject 601899 score_too_low score=0
2026-04-30 09:45:38 | INFO | a_stock | reject 001309 score_too_low score=64
2026-04-30 09:45:38 | INFO | a_stock | reject 002281 score_too_low score=62
2026-04-30 09:45:38 | INFO | a_stock | reject 002463 score_too_low score=68
2026-04-30 09:45:38 | INFO | a_stock | reject 688041 score_too_low score=0
2026-04-30 09:45:38 | INFO | a_stock | reject 688008 score_too_low score=0
2026-04-30 09:45:38 | INFO | a_stock | reject 601869 score_too_low score=47
2026-04-30 09:45:39 | INFO | a_stock | reject 002460 score_too_low score=64
2026-04-30 09:45:39 | INFO | a_stock | reject 600105 score_too_low score=57
2026-04-30 09:45:39 | INFO | a_stock | reject 300136 score_too_low score=0
2026-04-30 09:45:39 | INFO | a_stock | reject 600522 score_too_low score=52
2026-04-30 09:45:39 | INFO | a_stock | reject 002428 score_too_low score=60
2026-04-30 09:45:39 | INFO | a_stock | reject 688521 score_too_low score=0
2026-04-30 09:45:40 | INFO | a_stock | reject 002361 score_too_low score=0
2026-04-30 09:45:40 | INFO | a_stock | reject 688313 score_too_low score=60
