2026-04-24 20:27:59 | INFO | a_stock | 日志初始化完成：run_id=20260424_202759, log_dir=logs, reject_file=logs/rejects_20260424_202759.csv, raw_bad_rows_file=logs/raw_bad_rows_20260424_202759.jsonl
2026-04-24 20:27:59 | INFO | a_stock | 本轮 run_id=20260424_202759
2026-04-24 20:27:59 | INFO | a_stock | 使用 stock_basic 缓存：5323 只，缓存未过期
2026-04-24 20:27:59 | INFO | a_stock | 开始历史过滤：候选=5317 limit=None workers=1
2026-04-24 20:28:01 | INFO | a_stock | 历史过滤进度：200/5317，保留=0
2026-04-24 20:28:03 | INFO | a_stock | 历史过滤进度：400/5317，保留=0
2026-04-24 20:28:05 | INFO | a_stock | 历史过滤进度：600/5317，保留=0
2026-04-24 20:28:07 | INFO | a_stock | 历史过滤进度：800/5317，保留=0
2026-04-24 20:28:09 | INFO | a_stock | 历史过滤进度：1000/5317，保留=0
2026-04-24 20:28:11 | INFO | a_stock | 历史过滤进度：1200/5317，保留=0
2026-04-24 20:28:13 | INFO | a_stock | 历史过滤进度：1400/5317，保留=0
2026-04-24 20:28:15 | INFO | a_stock | 历史过滤进度：1600/5317，保留=0
2026-04-24 20:28:17 | INFO | a_stock | 历史过滤进度：1800/5317，保留=0
2026-04-24 20:28:19 | INFO | a_stock | 历史过滤进度：2000/5317，保留=0
2026-04-24 20:28:20 | INFO | a_stock | 历史过滤进度：2200/5317，保留=0
2026-04-24 20:28:22 | INFO | a_stock | 历史过滤进度：2400/5317，保留=0
2026-04-24 20:28:24 | INFO | a_stock | 历史过滤进度：2600/5317，保留=0
2026-04-24 20:28:26 | INFO | a_stock | 历史过滤进度：2800/5317，保留=0
2026-04-24 20:28:28 | INFO | a_stock | 历史过滤进度：3000/5317，保留=0
2026-04-24 20:28:29 | INFO | a_stock | 历史过滤进度：3200/5317，保留=0
2026-04-24 20:28:31 | INFO | a_stock | 历史过滤进度：3400/5317，保留=0
2026-04-24 20:28:33 | INFO | a_stock | 历史过滤进度：3600/5317，保留=0
2026-04-24 20:28:35 | INFO | a_stock | 历史过滤进度：3800/5317，保留=0
2026-04-24 20:28:37 | INFO | a_stock | 历史过滤进度：4000/5317，保留=0
2026-04-24 20:28:38 | INFO | a_stock | 历史过滤进度：4200/5317，保留=0
2026-04-24 20:28:40 | INFO | a_stock | 历史过滤进度：4400/5317，保留=0
2026-04-24 20:28:42 | INFO | a_stock | 历史过滤进度：4600/5317，保留=0
2026-04-24 20:28:44 | INFO | a_stock | 历史过滤进度：4800/5317，保留=0
2026-04-24 20:28:46 | INFO | a_stock | 历史过滤进度：5000/5317，保留=0
2026-04-24 20:28:48 | INFO | a_stock | 历史过滤进度：5200/5317，保留=0
2026-04-24 20:28:49 | WARNING | a_stock | 股票池过滤后为空
2026-04-24 20:28:49 | INFO | a_stock | 
本轮过滤/跳过原因统计：
  no_daily_cache                 5222
  listing_days_not_enough        95
2026-04-24 20:28:49 | INFO | a_stock | 构建股票池完成，数量=0
