2026-04-27 22:30:00 | INFO | a_stock | 日志初始化完成：run_id=20260427_223000, log_dir=logs, reject_file=logs/rejects_20260427_223000.csv, raw_bad_rows_file=logs/raw_bad_rows_20260427_223000.jsonl
2026-04-27 22:30:00 | INFO | a_stock | run_scan 启动
2026-04-27 22:30:00 | INFO | a_stock | 历史K优化候选池：300 只（实时有效 + 按成交额排序 + 未缓存）
2026-04-27 22:30:00 | INFO | a_stock | 开始优化历史K缓存：候选=300 daily_limit=300
2026-04-27 22:30:00 | DEBUG | a_stock | 历史K源无效 code=688808 source=sina_history rows=2
2026-04-27 22:30:02 | DEBUG | a_stock | 历史K源无效 code=688808 source=efinance rows=2
2026-04-27 22:30:03 | DEBUG | a_stock | 历史K源无效 code=688808 source=tencent rows=0
2026-04-27 22:30:03 | INFO | a_stock | [reject] 688808 no_kline_data 历史K为空或不足250根 source=failed
2026-04-27 22:30:03 | DEBUG | a_stock | 历史K源无效 code=688820 source=sina_history rows=5
2026-04-27 22:30:03 | DEBUG | a_stock | 历史K源无效 code=688820 source=efinance rows=5
2026-04-27 22:30:05 | DEBUG | a_stock | 历史K源无效 code=688820 source=tencent rows=0
2026-04-27 22:30:05 | INFO | a_stock | [reject] 688820 no_kline_data 历史K为空或不足250根 source=failed
2026-04-27 22:30:05 | DEBUG | a_stock | 历史K源无效 code=688802 source=sina_history rows=85
2026-04-27 22:30:05 | DEBUG | a_stock | 历史K源无效 code=688802 source=efinance rows=85
2026-04-27 22:30:07 | DEBUG | a_stock | 历史K源无效 code=688802 source=tencent rows=0
2026-04-27 22:30:07 | INFO | a_stock | [reject] 688802 no_kline_data 历史K为空或不足250根 source=failed
2026-04-27 22:30:07 | DEBUG | a_stock | 历史K源无效 code=688795 source=sina_history rows=93
2026-04-27 22:30:07 | DEBUG | a_stock | 历史K源无效 code=688795 source=efinance rows=93
2026-04-27 22:30:09 | DEBUG | a_stock | 历史K源无效 code=688795 source=tencent rows=0
2026-04-27 22:30:09 | INFO | a_stock | [reject] 688795 no_kline_data 历史K为空或不足250根 source=failed
2026-04-27 22:30:09 | DEBUG | a_stock | 历史K源无效 code=301666 source=sina_history rows=8
2026-04-27 22:30:09 | DEBUG | a_stock | 历史K源无效 code=301666 source=efinance rows=8
2026-04-27 22:30:11 | DEBUG | a_stock | 历史K源无效 code=301666 source=tencent rows=0
2026-04-27 22:30:11 | INFO | a_stock | [reject] 301666 no_kline_data 历史K为空或不足250根 source=failed
2026-04-27 22:30:11 | DEBUG | a_stock | 历史K源无效 code=600930 source=sina_history rows=189
2026-04-27 22:30:11 | DEBUG | a_stock | 历史K源无效 code=600930 source=efinance rows=189
2026-04-27 22:30:13 | DEBUG | a_stock | 历史K源无效 code=600930 source=tencent rows=0
2026-04-27 22:30:13 | INFO | a_stock | [reject] 600930 no_kline_data 历史K为空或不足250根 source=failed
2026-04-27 22:30:13 | DEBUG | a_stock | 历史K源无效 code=688807 source=sina_history rows=83
2026-04-27 22:30:13 | DEBUG | a_stock | 历史K源无效 code=688807 source=efinance rows=83
2026-04-27 22:30:15 | DEBUG | a_stock | 历史K源无效 code=688807 source=tencent rows=0
