time,code,name,stage,reason,detail
2026-04-24 19:32:51,000001,平安银行,universe,no_daily_cache,无本地日线缓存；请先运行 build-daily-cache
2026-04-24 19:32:51,000002,万  科Ａ,universe,no_daily_cache,无本地日线缓存；请先运行 build-daily-cache
2026-04-24 19:32:51,000006,深振业Ａ,universe,no_daily_cache,无本地日线缓存；请先运行 build-daily-cache
2026-04-24 19:32:51,000007,全新好,universe,no_daily_cache,无本地日线缓存；请先运行 build-daily-cache
2026-04-24 19:32:51,000008,神州高铁,universe,no_daily_cache,无本地日线缓存；请先运行 build-daily-cache
2026-04-24 19:32:51,000009,中国宝安,universe,no_daily_cache,无本地日线缓存；请先运行 build-daily-cache
2026-04-24 19:32:51,000010,美丽生态,universe,no_daily_cache,无本地日线缓存；请先运行 build-daily-cache
2026-04-24 19:32:51,000011,深物业A,universe,no_daily_cache,无本地日线缓存；请先运行 build-daily-cache
2026-04-24 19:32:51,000012,南  玻Ａ,universe,no_daily_cache,无本地日线缓存；请先运行 build-daily-cache
2026-04-24 19:32:51,000014,沙河股份,universe,no_daily_cache,无本地日线缓存；请先运行 build-daily-cache
2026-04-24 19:32:51,000016,深康佳Ａ,universe,no_daily_cache,无本地日线缓存；请先运行 build-daily-cache
2026-04-24 19:32:51,000017,深中华A,universe,no_daily_cache,无本地日线缓存；请先运行 build-daily-cache
2026-04-24 19:32:51,000019,深粮控股,universe,no_daily_cache,无本地日线缓存；请先运行 build-daily-cache
2026-04-24 19:32:51,000020,深华发Ａ,universe,no_daily_cache,无本地日线缓存；请先运行 build-daily-cache
2026-04-24 19:32:51,000021,深科技,universe,no_daily_cache,无本地日线缓存；请先运行 build-daily-cache
2026-04-24 19:32:51,000025,特  力Ａ,universe,no_daily_cache,无本地日线缓存；请先运行 build-daily-cache
2026-04-24 19:32:51,000026,飞亚达,universe,no_daily_cache,无本地日线缓存；请先运行 build-daily-cache
2026-04-24 19:32:51,000027,深圳能源,universe,no_daily_cache,无本地日线缓存；请先运行 build-daily-cache
2026-04-24 19:32:51,000028,国药一致,universe,no_daily_cache,无本地日线缓存；请先运行 build-daily-cache
