2026-04-27 16:42:28 | INFO | a_stock | 日志初始化完成：run_id=20260427_164228, log_dir=logs, reject_file=logs/rejects_20260427_164228.csv, raw_bad_rows_file=logs/raw_bad_rows_20260427_164228.jsonl
2026-04-27 16:42:28 | DEBUG | a_stock | 历史K远程成功 code=300308 source=tencent rows=1
2026-04-27 16:42:28 | DEBUG | a_stock | 历史K远程成功 code=300502 source=tencent rows=1
2026-04-27 16:42:29 | DEBUG | a_stock | 历史K远程成功 code=300750 source=tencent rows=1
2026-04-27 16:42:31 | DEBUG | a_stock | 历史K远程成功 code=300394 source=tencent rows=1
2026-04-27 16:42:33 | DEBUG | a_stock | 历史K远程成功 code=300476 source=tencent rows=1
2026-04-27 16:42:34 | DEBUG | a_stock | 历史K远程成功 code=002475 source=tencent rows=1
2026-04-27 16:42:36 | DEBUG | a_stock | 历史K远程成功 code=002384 source=tencent rows=1
2026-04-27 16:42:37 | DEBUG | a_stock | 历史K远程成功 code=601138 source=tencent rows=1
2026-04-27 16:42:38 | DEBUG | a_stock | 历史K远程成功 code=600487 source=tencent rows=1
2026-04-27 16:42:39 | DEBUG | a_stock | 历史K远程成功 code=603986 source=tencent rows=1
2026-04-27 16:42:42 | DEBUG | a_stock | 历史K远程成功 code=300274 source=tencent rows=1
2026-04-27 16:42:44 | DEBUG | a_stock | 历史K远程成功 code=688256 source=sina_history rows=520
2026-04-27 16:42:45 | DEBUG | a_stock | 历史K远程成功 code=000988 source=tencent rows=1
2026-04-27 16:42:50 | DEBUG | a_stock | 历史K远程成功 code=688525 source=sina_history rows=520
2026-04-27 16:42:52 | DEBUG | a_stock | 历史K远程成功 code=601899 source=tencent rows=1
2026-04-27 16:42:53 | DEBUG | a_stock | 历史K远程成功 code=300058 source=tencent rows=1
2026-04-27 16:42:55 | DEBUG | a_stock | 历史K远程成功 code=001309 source=tencent rows=1
2026-04-27 16:42:57 | DEBUG | a_stock | 历史K远程成功 code=002281 source=tencent rows=1
2026-04-27 16:43:00 | DEBUG | a_stock | 历史K远程成功 code=002463 source=tencent rows=1
2026-04-27 16:43:03 | DEBUG | a_stock | 历史K远程成功 code=002460 source=tencent rows=1
2026-04-27 16:43:04 | DEBUG | a_stock | 历史K远程成功 code=601869 source=tencent rows=1
2026-04-27 16:43:05 | DEBUG | a_stock | 历史K远程成功 code=300136 source=tencent rows=1
2026-04-27 16:43:06 | DEBUG | a_stock | 历史K远程成功 code=600105 source=tencent rows=1
2026-04-27 16:43:07 | DEBUG | a_stock | 历史K远程成功 code=688041 source=tencent rows=1
2026-04-27 16:43:08 | DEBUG | a_stock | 历史K远程成功 code=600522 source=tencent rows=1
2026-04-27 16:43:09 | DEBUG | a_stock | 历史K远程成功 code=688008 source=tencent rows=1
2026-04-27 16:43:10 | DEBUG | a_stock | 历史K远程成功 code=002428 source=tencent rows=1
2026-04-27 16:43:12 | DEBUG | a_stock | 历史K远程成功 code=688521 source=sina_history rows=520
2026-04-27 16:43:13 | DEBUG | a_stock | 历史K远程成功 code=002361 source=tencent rows=1
2026-04-27 16:43:14 | DEBUG | a_stock | 历史K远程成功 code=002837 source=tencent rows=1
2026-04-27 16:43:15 | DEBUG | a_stock | 历史K远程成功 code=600498 source=tencent rows=1
2026-04-27 16:43:16 | DEBUG | a_stock | 历史K远程成功 code=002709 source=tencent rows=1
2026-04-27 16:43:17 | DEBUG | a_stock | 历史K远程成功 code=002594 source=tencent rows=1
2026-04-27 16:43:18 | DEBUG | a_stock | 历史K远程成功 code=300475 source=tencent rows=1
2026-04-27 16:43:19 | DEBUG | a_stock | 历史K远程成功 code=300014 source=tencent rows=1
2026-04-27 16:43:20 | DEBUG | a_stock | 历史K远程成功 code=300857 source=tencent rows=1
2026-04-27 16:43:21 | DEBUG | a_stock | 历史K远程成功 code=301308 source=tencent rows=1
2026-04-27 16:43:22 | DEBUG | a_stock | 历史K远程成功 code=002202 source=tencent rows=1
2026-04-27 16:43:24 | DEBUG | a_stock | 历史K远程成功 code=688313 source=tencent rows=1
2026-04-27 16:43:25 | DEBUG | a_stock | 历史K远程成功 code=300548 source=tencent rows=1
2026-04-27 16:43:26 | DEBUG | a_stock | 历史K远程成功 code=300390 source=tencent rows=1
2026-04-27 16:43:27 | DEBUG | a_stock | 历史K远程成功 code=300620 source=tencent rows=1
2026-04-27 16:43:28 | DEBUG | a_stock | 历史K远程成功 code=000977 source=tencent rows=1
2026-04-27 16:43:29 | DEBUG | a_stock | 历史K远程成功 code=600519 source=tencent rows=1
2026-04-27 16:43:30 | DEBUG | a_stock | 历史K远程成功 code=000547 source=tencent rows=1
2026-04-27 16:43:31 | DEBUG | a_stock | 历史K远程成功 code=600118 source=tencent rows=1
2026-04-27 16:43:32 | DEBUG | a_stock | 历史K远程成功 code=002466 source=tencent rows=1
2026-04-27 16:43:33 | DEBUG | a_stock | 历史K远程成功 code=603083 source=tencent rows=1
2026-04-27 16:43:34 | DEBUG | a_stock | 历史K远程成功 code=300059 source=tencent rows=1
2026-04-27 16:43:35 | DEBUG | a_stock | 历史K远程成功 code=600111 source=tencent rows=1
