2026-04-28 14:20:00 | INFO | a_stock | 日志初始化完成：run_id=20260428_142000, log_dir=logs, reject_file=logs/rejects_20260428_142000.csv, raw_bad_rows_file=logs/raw_bad_rows_20260428_142000.jsonl
2026-04-28 14:20:00 | INFO | a_stock | run_scan 启动
2026-04-28 14:20:00 | INFO | a_stock | 使用股票池缓存：909 只
2026-04-28 14:20:00 | INFO | a_stock | watchlist_refresh 使用今日 watchlist 扫描：72 只
2026-04-28 14:20:00 | WARNING | a_stock | 板块过滤失败：cannot import name 'filter_universe_by_strong_sector' from 'core.sector' (/Users/liujunying/Downloads/project/my-first/core/sector.py)
2026-04-28 14:20:00 | WARNING | a_stock | 周线过滤失败：cannot import name 'filter_by_weekly_trend' from 'core.weekly' (/Users/liujunying/Downloads/project/my-first/core/weekly.py)
2026-04-28 14:20:01 | INFO | a_stock | 新浪实时批次 1/1 完成：请求 72，有效 72，缺失 0
2026-04-28 14:20:01 | INFO | a_stock | 实时行情刷新完成：{'requested': 72, 'success': 72, 'failed': 0, 'batches': 1, 'empty_response': 0, 'parse_failed': 0, 'written': 72, 'success_rate': 1.0}
2026-04-28 14:20:01 | INFO | a_stock | 扫描阶段只读本地 stock_daily 缓存，不远程拉历史K
2026-04-28 14:20:01 | INFO | a_stock | reject 300750 score_too_low score=67
2026-04-28 14:20:01 | INFO | a_stock | reject 002475 score_too_low score=59
2026-04-28 14:20:01 | INFO | a_stock | reject 600487 score_too_low score=55
2026-04-28 14:20:01 | INFO | a_stock | reject 002463 score_too_low score=68
2026-04-28 14:20:01 | INFO | a_stock | reject 002709 score_too_low score=56
2026-04-28 14:20:01 | INFO | a_stock | reject 002594 score_too_low score=63
2026-04-28 14:20:01 | INFO | a_stock | reject 301308 score_too_low score=52
2026-04-28 14:20:01 | INFO | a_stock | reject 300390 score_too_low score=60
2026-04-28 14:20:01 | INFO | a_stock | reject 000938 score_too_low score=51
2026-04-28 14:20:01 | INFO | a_stock | reject 002008 score_too_low score=61
2026-04-28 14:20:01 | INFO | a_stock | reject 002916 score_too_low score=60
2026-04-28 14:20:01 | INFO | a_stock | reject 301396 score_too_low score=68
2026-04-28 14:20:01 | INFO | a_stock | reject 300604 score_too_low score=66
2026-04-28 14:20:01 | INFO | a_stock | reject 301526 score_too_low score=65
2026-04-28 14:20:01 | INFO | a_stock | reject 300054 score_too_low score=64
2026-04-28 14:20:01 | INFO | a_stock | reject 605117 score_too_low score=64
2026-04-28 14:20:01 | INFO | a_stock | reject 603026 score_too_low score=66
2026-04-28 14:20:01 | INFO | a_stock | reject 688183 score_too_low score=66
2026-04-28 14:20:01 | INFO | a_stock | reject 000062 score_too_low score=60
2026-04-28 14:20:01 | INFO | a_stock | reject 688630 score_too_low score=46
2026-04-28 14:20:01 | INFO | a_stock | reject 002176 score_too_low score=67
2026-04-28 14:20:01 | INFO | a_stock | reject 603063 score_too_low score=61
2026-04-28 14:20:01 | INFO | a_stock | reject 000973 score_too_low score=52
2026-04-28 14:20:01 | INFO | a_stock | reject 002756 score_too_low score=67
2026-04-28 14:20:01 | INFO | a_stock | reject 300037 score_too_low score=57
2026-04-28 14:20:01 | INFO | a_stock | reject 605589 score_too_low score=61
2026-04-28 14:20:01 | INFO | a_stock | reject 688519 score_too_low score=56
2026-04-28 14:20:01 | INFO | a_stock | reject 002181 score_too_low score=56
2026-04-28 14:20:01 | INFO | a_stock | reject 600641 score_too_low score=68
2026-04-28 14:20:01 | INFO | a_stock | reject 688002 score_too_low score=66
2026-04-28 14:20:01 | INFO | a_stock | reject 603002 score_too_low score=60
2026-04-28 14:20:01 | INFO | a_stock | reject 688099 score_too_low score=56
2026-04-28 14:20:01 | INFO | a_stock | reject 003816 score_too_low score=68
2026-04-28 14:20:01 | INFO | a_stock | reject 300057 score_too_low score=64
2026-04-28 14:20:01 | INFO | a_stock | reject 300480 score_too_low score=66
2026-04-28 14:20:01 | INFO | a_stock | reject 300137 score_too_low score=56
2026-04-28 14:20:01 | INFO | a_stock | reject 688020 score_too_low score=65
2026-04-28 14:20:02 | INFO | a_stock | reject 002606 score_too_low score=53
2026-04-28 14:20:02 | INFO | a_stock | reject 688401 score_too_low score=65
2026-04-28 14:20:02 | INFO | a_stock | 扫描报告：universe=72 processed=72 skipped=39 candidates=33
