date,open,close,high,low,volume
2024-06-19,1497.99,1501.0,1504.0,1482.1,41262.0
2024-06-20,1500.0,1500.1,1516.01,1498.0,24711.0
2024-06-21,1500.5,1471.0,1504.98,1470.22,43320.0
2024-06-24,1423.0,1476.55,1488.99,1414.01,63840.0
2024-06-25,1477.0,1486.65,1502.99,1477.0,42098.0
2024-06-26,1480.0,1489.22,1501.07,1477.8,29570.0
2024-06-27,1492.0,1490.49,1493.97,1468.0,32822.0
2024-06-28,1480.0,1467.39,1494.49,1464.0,38582.0
2024-07-01,1468.88,1440.38,1472.99,1428.0,32161.0
2024-07-02,1433.0,1490.7,1498.0,1433.0,51853.0
2024-07-03,1499.0,1500.0,1513.01,1488.02,31573.0
2024-07-04,1505.0,1485.74,1512.0,1481.13,24380.0
2024-07-05,1479.0,1453.0,1493.18,1450.0,38829.0
2024-07-08,1443.0,1420.0,1457.77,1419.14,39527.0
2024-07-09,1420.0,1438.03,1454.89,1410.1,33621.0
2024-07-10,1439.25,1437.59,1465.88,1435.0,23763.0
2024-07-11,1449.97,1462.09,1469.0,1440.21,29020.0
2024-07-12,1473.01,1478.82,1486.4,1465.45,23386.0
2024-07-15,1470.0,1474.9,1488.0,1470.0,19176.0
2024-07-16,1476.0,1476.0,1482.0,1465.05,20316.0
2024-07-17,1476.1,1501.4,1503.0,1470.02,34311.0
2024-07-18,1499.5,1497.51,1515.0,1492.53,28870.0
2024-07-19,1490.81,1525.62,1529.18,1484.01,38943.0
2024-07-22,1525.03,1499.0,1529.98,1491.65,28543.0
2024-07-23,1499.0,1455.0,1501.0,1455.0,30944.0
2024-07-24,1450.2,1440.02,1463.7,1435.0,24123.0
2024-07-25,1440.02,1430.49,1448.0,1420.01,28347.0
2024-07-26,1430.49,1422.19,1437.72,1410.9,32354.0
2024-07-29,1415.0,1398.02,1421.99,1398.0,30869.0
2024-07-30,1385.98,1379.99,1390.27,1361.3,51779.0
2024-07-31,1373.1,1421.28,1427.27,1373.1,43272.0
2024-08-01,1418.0,1386.16,1420.0,1384.7,32038.0
2024-08-02,1373.6,1385.45,1396.97,1373.6,21928.0
2024-08-05,1388.88,1410.01,1426.0,1385.52,37736.0
2024-08-06,1422.0,1404.7,1424.0,1394.01,27444.0
2024-08-07,1405.5,1415.5,1421.99,1398.3,20622.0
2024-08-08,1411.0,1430.69,1448.18,1409.0,25131.0
2024-08-09,1460.03,1436.8,1469.0,1436.8,30138.0
2024-08-12,1430.0,1436.1,1443.0,1426.58,13632.0
2024-08-13,1433.0,1423.01,1435.0,1412.01,16308.0
2024-08-14,1423.01,1413.3,1424.9,1412.02,13414.0
2024-08-15,1405.03,1426.89,1435.99,1403.95,23039.0
2024-08-16,1426.79,1431.2,1435.92,1417.01,16455.0
2024-08-19,1432.0,1425.44,1458.88,1425.0,20433.0
2024-08-20,1429.9,1422.72,1429.93,1414.0,18591.0
2024-08-21,1420.0,1417.58,1427.98,1415.69,15092.0
2024-08-22,1416.0,1410.05,1420.0,1400.01,19527.0
2024-08-23,1408.0,1414.99,1423.5,1406.12,15320.0
2024-08-26,1417.0,1412.0,1423.86,1403.15,15628.0
2024-08-27,1412.0,1404.07,1413.0,1401.11,13657.0
2024-08-28,1404.07,1389.0,1406.0,1375.0,31664.0
2024-08-29,1380.0,1413.3,1418.0,1380.0,27472.0
2024-08-30,1413.0,1443.19,1458.07,1405.0,38739.0
2024-09-02,1430.0,1395.0,1438.0,1395.0,34135.0
2024-09-03,1398.0,1410.0,1414.98,1393.02,17888.0
2024-09-04,1402.0,1400.0,1419.19,1399.74,14211.0
2024-09-05,1400.5,1404.88,1407.0,1397.0,14503.0
2024-09-06,1405.0,1398.0,1406.0,1398.0,10321.0
2024-09-09,1380.01,1375.0,1393.71,1370.08,28638.0
2024-09-10,1370.02,1378.0,1393.0,1370.02,19803.0
2024-09-11,1375.6,1380.0,1385.88,1365.0,20996.0
2024-09-12,1380.0,1335.06,1385.0,1334.91,47948.0
2024-09-13,1331.0,1304.13,1332.0,1297.3,56005.0
2024-09-18,1300.0,1266.9,1300.01,1266.66,46185.0
2024-09-19,1262.0,1261.0,1292.88,1245.83,59988.0
2024-09-20,1261.5,1263.92,1273.9,1250.03,39982.0
2024-09-23,1268.0,1261.54,1293.5,1260.66,45550.0
2024-09-24,1285.09,1372.6,1373.0,1265.09,100413.0
2024-09-25,1400.05,1399.0,1427.0,1396.71,73954.0
2024-09-26,1399.96,1529.0,1529.87,1396.0,97278.0
2024-09-27,1600.0,1629.2,1629.2,1565.36,87922.0
2024-09-30,1692.0,1748.0,1759.88,1652.0,157293.0
2024-10-08,1910.0,1723.0,1910.0,1680.18,194709.0
2024-10-09,1700.0,1595.15,1700.0,1590.0,120197.0
2024-10-10,1622.26,1640.0,1668.08,1591.0,74603.0
2024-10-11,1615.4,1604.99,1639.96,1590.0,41915.0
2024-10-14,1613.0,1601.99,1620.63,1581.17,44812.0
2024-10-15,1599.0,1554.25,1600.99,1553.01,43571.0
2024-10-16,1540.88,1522.5,1549.8,1510.0,46664.0
2024-10-17,1537.0,1494.6,1537.66,1493.41,39460.0
2024-10-18,1493.0,1541.0,1567.84,1478.96,68619.0
2024-10-21,1541.21,1528.8,1549.97,1521.21,42008.0
2024-10-22,1526.56,1543.0,1560.18,1524.2,36269.0
2024-10-23,1544.11,1567.5,1576.95,1532.0,40088.0
