date,open,close,high,low,volume
2024-03-29,40.78,40.81,41.24,40.69,335122.0
2024-04-01,40.95,41.25,41.25,40.9,387063.0
2024-04-02,41.19,41.0,41.46,40.91,399966.0
2024-04-03,40.9,40.5,41.05,40.5,463640.0
2024-04-08,40.28,40.22,40.43,39.88,435902.0
2024-04-09,40.27,40.11,40.48,40.1,293924.0
2024-04-10,39.99,39.2,40.07,39.1,667545.0
2024-04-11,39.03,38.95,39.14,38.61,443214.0
2024-04-12,38.8,37.78,38.99,37.67,918947.0
2024-04-15,37.78,38.36,38.5,37.68,771609.0
2024-04-16,38.36,38.28,38.79,38.08,626747.0
2024-04-17,38.27,38.95,39.02,38.01,594585.0
2024-04-18,38.9,39.7,40.3,38.81,846089.0
2024-04-19,39.47,39.42,39.78,39.2,368395.0
2024-04-22,39.49,39.83,40.09,39.49,391228.0
2024-04-23,39.82,39.89,40.1,39.61,342653.0
2024-04-24,40.39,40.6,40.7,40.11,549964.0
2024-04-25,40.52,41.06,41.28,40.3,582178.0
2024-04-26,40.99,41.53,41.78,40.81,694276.0
2024-04-29,41.5,42.08,42.88,41.41,875455.0
2024-04-30,42.08,41.36,42.16,41.32,518190.0
2024-05-06,43.15,42.49,43.28,42.37,1062747.0
2024-05-07,42.5,42.59,42.79,42.19,528152.0
2024-05-08,42.45,41.95,42.7,41.88,447335.0
2024-05-09,41.87,42.34,42.58,41.86,413541.0
2024-05-10,42.6,42.93,43.18,42.52,677670.0
2024-05-13,42.51,42.65,42.89,42.17,493481.0
2024-05-14,42.65,42.31,42.8,42.15,396512.0
2024-05-15,42.28,41.84,42.3,41.66,399119.0
2024-05-16,42.2,43.05,43.39,41.96,934782.0
2024-05-17,43.6,45.2,45.2,43.45,1894580.0
2024-05-20,45.7,45.46,46.07,44.83,1479453.0
2024-05-21,45.08,45.4,45.54,45.02,551096.0
2024-05-22,45.3,45.4,46.05,45.15,751337.0
2024-05-23,44.92,44.78,45.17,44.52,635923.0
2024-05-24,44.55,43.89,44.8,43.86,541286.0
2024-05-27,44.0,44.1,44.39,43.88,412742.0
2024-05-28,44.16,43.76,44.35,43.62,421922.0
2024-05-29,43.59,43.47,44.13,43.36,439423.0
2024-05-30,43.31,43.15,43.66,42.9,393955.0
2024-05-31,43.4,43.07,44.1,43.06,482492.0
2024-06-03,42.99,43.13,43.46,42.61,446518.0
2024-06-04,43.08,43.27,43.51,43.01,398178.0
2024-06-05,43.26,43.08,43.28,42.94,361880.0
2024-06-06,43.2,42.45,43.33,42.37,542621.0
2024-06-07,42.6,42.12,42.78,42.0,421394.0
2024-06-11,41.91,41.83,42.19,41.6,422363.0
2024-06-12,41.83,41.4,41.9,41.36,398340.0
2024-06-13,41.58,41.3,41.66,41.19,320428.0
2024-06-14,41.19,41.87,42.19,41.16,635624.0
2024-06-17,41.6,41.58,41.83,41.38,384727.0
2024-06-18,41.7,41.73,42.05,41.57,353452.0
2024-06-19,41.74,42.0,42.19,41.61,410640.0
2024-06-20,41.99,41.51,42.07,41.51,364790.0
2024-06-21,41.49,41.67,41.82,41.32,385055.0
2024-06-24,41.53,41.8,42.05,41.22,445928.0
2024-06-25,41.79,41.55,42.12,41.44,382836.0
2024-06-26,41.48,41.65,41.82,41.29,265061.0
2024-06-27,41.51,41.42,41.64,41.25,367975.0
2024-06-28,41.35,41.36,41.9,41.26,399345.0
2024-07-01,41.41,41.62,41.67,40.64,474198.0
2024-07-02,41.41,42.17,42.75,41.4,568857.0
2024-07-03,42.18,42.27,42.43,41.91,295748.0
2024-07-04,42.26,41.98,42.56,41.96,324851.0
2024-07-05,41.95,41.12,42.26,40.98,526718.0
2024-07-08,40.9,40.84,41.36,40.68,339548.0
2024-07-09,40.83,41.52,41.59,40.46,381403.0
2024-07-10,41.07,41.86,41.93,41.07,361273.0
2024-07-11,42.27,41.94,42.49,41.91,375570.0
2024-07-12,42.0,42.68,42.86,42.0,495697.0
2024-07-15,42.6,42.53,42.98,42.48,354848.0
2024-07-16,42.0,41.19,42.11,40.68,939985.0
2024-07-17,41.25,42.29,42.42,41.25,778406.0
2024-07-18,42.19,42.37,42.64,41.96,513624.0
2024-07-19,42.37,43.03,43.15,42.2,610775.0
2024-07-22,43.1,43.0,43.22,42.64,440562.0
2024-07-23,42.96,42.79,43.23,42.78,459790.0
2024-07-24,42.8,42.56,43.03,42.35,386095.0
2024-07-25,42.49,42.57,42.82,42.23,440474.0
2024-07-26,41.15,41.09,41.7,40.75,510378.0
2024-07-29,41.08,41.32,41.63,41.01,305650.0
2024-07-30,41.28,41.33,41.45,41.06,296922.0
2024-07-31,41.34,42.56,42.6,41.25,580878.0
2024-08-01,42.42,42.51,42.85,42.26,325140.0
